date,value
2026-08-13,0.38414515854753256
2026-08-14,0.3826936962514098
2026-08-15,0.3828267552263173
2026-08-16,0.37503606950658125
2026-08-17,0.4115065706597564
2026-08-18,0.4130356055333627
2026-08-19,0.5313326525700417
2026-08-20,0.5526688863777006
2026-08-21,0.5984285521556059
2026-08-22,0.566240612479162
2026-08-23,0.5773424968858091
2026-08-24,0.578086696073747
2026-08-25,0.5590952509834841
2026-08-26,0.586881180907929
2026-08-27,0.5983124315414867
2026-08-28,0.554199362547706
2026-08-29,0.5653934483980573
2026-08-30,0.5476149001077217
2026-08-31,0.5681599908126989
2026-09-01,0.5469613151936712
2026-09-02,0.5417336337480959
2026-09-03,0.5993096101526978
2026-09-04,0.5607591921363945
2026-09-05,0.5745948164622358
2026-09-06,0.6025986773614134
2026-09-07,0.5757610203666199
2026-09-08,0.5721336930400553
2026-09-09,0.5609383623672011
2026-09-10,0.5488368218809282
2026-09-11,0.5959301522194379
