date,value
2023-05-31,1.1251648892
2023-06-01,1.1432861762
2023-06-02,1.157153911
2023-06-03,1.1497562018
2023-06-04,1.1238252029
2023-06-05,1.0879562741
2023-06-06,1.1825780957
2023-06-07,1.1827585302
2023-06-08,1.1760969827
2023-06-09,1.1678445079
2023-06-10,1.097828013
2023-06-11,1.1161460009
2023-06-12,1.1228923476
2023-06-13,1.144255009
2023-06-14,1.0823059427
2023-06-15,1.0116916232
2023-06-16,1.0967711109
2023-06-17,1.1298797028
2023-06-18,1.1106374157
2023-06-19,1.0898104101
2023-06-20,1.1522172594
2023-06-21,1.1805195729
2023-06-22,1.2415704263
2023-06-23,1.2010371311
2023-06-24,1.2034670561
2023-06-25,1.2224570395
2023-06-26,1.1871625013
2023-06-27,1.2346601456
2023-06-28,1.13562272
2023-06-29,1.1699800218
2023-06-30,1.2349584045
2023-07-01,1.2602392658
2023-07-02,1.2844977246
2023-07-03,1.2485269479
2023-07-04,1.3032243785
2023-07-05,1.2725692263
2023-07-06,1.2665709951
2023-07-07,1.2031497918
2023-07-08,1.2047464582
2023-07-09,1.2106219608
2023-07-10,1.22539623
2023-07-11,1.22305589
2023-07-12,1.22285424
2023-07-13,1.20342842
2023-07-14,1.2397672
2023-07-15,1.20676752
2023-07-16,1.23461884
2023-07-17,1.23121912
2023-07-18,1.21262367
2023-07-19,1.19242923
2023-07-20,1.18466239
2023-07-21,1.20515267
2023-07-22,1.1461615
2023-07-23,1.1986973
2023-07-24,1.18528641
2023-07-25,1.21659325
2023-07-26,1.25790088
2023-07-27,1.27049174
2023-07-28,1.24999164
2023-07-29,1.27419546
2023-07-30,1.26323079
2023-07-31,1.25211009
2023-08-01,1.25273921
2023-08-02,1.32047569
2023-08-03,1.31858279
2023-08-04,1.30198201
2023-08-05,1.31498677
2023-08-06,1.29412826
2023-08-07,1.27683663
2023-08-08,1.33336127
2023-08-09,1.31027413
2023-08-10,1.30109262
2023-08-11,1.29189322
2023-08-12,1.28389817
2023-08-13,1.31265194
2023-08-14,1.2824373
2023-08-15,1.27572592
2023-08-16,1.29677475
2023-08-17,0.93667052
2023-08-18,1.0202092
2023-08-19,1.11170944
2023-08-20,1.1283851
2023-08-21,1.1384605
2023-08-22,1.09303763
2023-08-23,1.11261764
2023-08-24,1.09679334
2023-08-25,1.08972951
2023-08-26,1.0558757
2023-08-27,1.0578167
2023-08-28,1.06290359
2023-08-29,1.10139618
2023-08-30,1.1028336
2023-08-31,1.11236148
2023-09-01,1.0864429
2023-09-02,1.07596069
2023-09-03,1.07814828
2023-09-04,1.07696054
2023-09-05,1.05018182
2023-09-06,1.05583087
2023-09-07,1.10111467
2023-09-08,1.08649571
2023-09-09,1.09086427
2023-09-10,1.07865826
2023-09-11,1.01767272
2023-09-12,1.00414519
2023-09-13,1.00201
2023-09-14,1.0232595
2023-09-15,1.0650696
2023-09-16,1.05913275
2023-09-17,1.04563351
2023-09-18,1.03628412
2023-09-19,1.02329489
2023-09-20,1.01818838
2023-09-21,1.03206475
2023-09-22,1.02233369
2023-09-23,1.02244409
2023-09-24,1.03060461
2023-09-25,1.04569049
2023-09-26,1.07706413
2023-09-27,1.09429933
2023-09-28,1.0992304
2023-09-29,1.08774984
2023-09-30,1.07353046
2023-10-01,1.15064537
2023-10-02,1.13610798
2023-10-03,1.13772847
2023-10-04,1.15067525
2023-10-05,1.16509908
2023-10-06,1.21071362
2023-10-07,1.21425134
2023-10-08,1.24470661
2023-10-09,1.21821754
2023-10-10,1.21733343
2023-10-11,1.23958356
2023-10-12,1.22764227
2023-10-13,1.19483241
2023-10-14,1.24596619
2023-10-15,1.25970684
2023-10-16,1.2771414
2023-10-17,1.32880463
2023-10-18,1.31618252
2023-10-19,1.29302202
2023-10-20,1.31125379
2023-10-21,1.32096326
2023-10-22,1.36568429
2023-10-23,1.40021083
2023-10-24,1.42668752
2023-10-25,1.41504969
2023-10-26,1.42583408
2023-10-27,1.40578656
2023-10-28,1.39278247
2023-10-29,1.37173557
2023-10-30,1.39121502
2023-10-31,1.4271483
2023-11-01,1.43465304
2023-11-02,1.45773361
2023-11-03,1.39893203
2023-11-04,1.40309138
2023-11-05,1.42069061
2023-11-06,1.34000146
2023-11-07,1.3252116
2023-11-08,1.28060203
2023-11-09,1.46106443
2023-11-10,1.64728184
2023-11-11,1.62035596
2023-11-12,1.58653983
2023-11-13,1.60263588
2023-11-14,1.5004719
2023-11-15,1.48261382
2023-11-16,1.45834785
2023-11-17,1.45297796
2023-11-18,1.42088632
2023-11-19,1.44735962
2023-11-20,1.43646589
2023-11-21,1.53529834
2023-11-22,1.43660888
2023-11-23,1.50831578
2023-11-24,1.54533807
2023-11-25,1.54943418
2023-11-26,1.55727557
2023-11-27,1.48680471
2023-11-28,1.52939075
2023-11-29,1.5341481
2023-11-30,1.54121948
2023-12-01,1.50903523
2023-12-02,1.53721574
2023-12-03,1.60938025
2023-12-04,1.63648863
2023-12-05,1.64038699
2023-12-06,1.63978896
2023-12-07,1.56088449
2023-12-08,1.57572112
2023-12-09,1.59077738
2023-12-10,1.58471371
2023-12-11,1.69721692
2023-12-12,1.69646886
2023-12-13,1.74443016
2023-12-14,1.75087756
2023-12-15,1.76122289
2023-12-16,1.70183457
2023-12-17,1.77551235
2023-12-18,1.73736915
2023-12-19,1.73429536
2023-12-20,1.72703814
2023-12-21,1.74248708
2023-12-22,1.6533917
2023-12-23,1.77688324
2023-12-24,1.79317379
2023-12-25,1.74626995
2023-12-26,1.81938462
2023-12-27,1.66668226
2023-12-28,1.77419106
2023-12-29,1.7613947
2023-12-30,1.73893659
2023-12-31,1.71691464
2024-01-01,1.75905669
2024-01-02,1.73193939
2024-01-03,1.62460171
2024-01-04,1.51150019
2024-01-05,1.62378541
2024-01-06,1.65446424
2024-01-07,1.61340804
2024-01-08,1.62828427
2024-01-09,1.68916317
2024-01-10,1.65872672
2024-01-11,1.85467509
2024-01-12,1.91506497
2024-01-13,1.84571357
2024-01-14,1.95011809
2024-01-15,1.92119725
2024-01-16,1.79562657
2024-01-17,1.85041446
2024-01-18,1.92302159
2024-01-19,2.00602793
2024-01-20,2.04672546
2024-01-21,2.02195752
2024-01-22,2.03006177
2024-01-23,1.90996437
2024-01-24,1.8742722
2024-01-25,1.85637335
2024-01-26,1.72749973
2024-01-27,1.73544123
2024-01-28,1.76947212
2024-01-29,1.83074678
2024-01-30,1.81838996
2024-01-31,1.75566041
2024-02-01,1.70325426
2024-02-02,1.70566889
2024-02-03,1.6791366
2024-02-04,1.71886444
2024-02-05,1.71041806
2024-02-06,1.65550461
2024-02-07,1.59710251
2024-02-08,1.53329746
2024-02-09,1.65904421
2024-02-10,1.6698513
2024-02-11,1.63772161
2024-02-12,1.61927703
2024-02-13,1.6413024
2024-02-14,1.64317079
2024-02-15,1.66691979
2024-02-16,1.58226073
2024-02-17,1.65637884
2024-02-18,1.59787939
2024-02-19,1.5914149
2024-02-20,1.60121071
2024-02-21,1.59198461
2024-02-22,1.61035889
2024-02-23,1.57813573
2024-02-24,1.52870402
2024-02-25,1.52996463
2024-02-26,1.62419452
2024-02-27,1.80173512
2024-02-28,1.91728711
2024-02-29,1.97444654
2024-03-01,1.9784884
2024-03-02,2.01815205
2024-03-03,2.04939772
2024-03-04,2.067985
2024-03-05,2.225261
2024-03-06,2.215617
2024-03-07,2.351141
2024-03-08,2.290569
2024-03-09,2.193622
2024-03-10,2.139691
2024-03-11,2.365068
2024-03-12,2.526457
2024-03-13,2.550397
2024-03-14,2.608655
2024-03-15,2.872317
2024-03-16,2.574918
2024-03-17,2.663332
2024-03-18,2.72475
2024-03-19,2.314929
2024-03-20,2.053527
2024-03-21,2.333539
2024-03-22,2.412134
2024-03-23,2.294764
2024-03-24,2.30911
2024-03-25,2.378574
2024-03-26,2.588626
2024-03-27,2.596207
2024-03-28,2.609461
2024-03-29,2.597762
2024-03-30,2.589485
2024-03-31,2.812736
2024-04-01,2.723635
2024-04-02,2.362952
2024-04-03,2.148092
2024-04-04,2.110583
2024-04-05,2.007371
2024-04-06,2.053267
2024-04-07,2.020415
2024-04-08,2.345088
2024-04-09,2.42073
2024-04-10,2.348077
2024-04-11,2.244011
2024-04-12,2.079695
2024-04-13,1.748546
2024-04-14,1.784046
2024-04-15,1.859981
2024-04-16,1.824244
2024-04-17,1.817957
2024-04-18,1.794544
2024-04-19,1.869297
2024-04-20,1.905195
2024-04-21,1.980615
2024-04-22,1.941057
2024-04-23,1.826431
2024-04-24,1.809054
2024-04-25,1.695132
2024-04-26,1.813581
2024-04-27,1.848256
2024-04-28,1.868033
2024-04-29,1.937803
2024-04-30,1.830429
2024-05-01,1.891313
2024-05-02,1.990444
2024-05-03,1.91914
2024-05-04,2.034897
2024-05-05,2.032338
2024-05-06,2.240481
2024-05-07,2.045737
2024-05-08,2.036602
2024-05-09,2.097673
2024-05-10,2.004467
2024-05-11,2.029767
2024-05-12,2.008113
2024-05-13,2.171078
2024-05-14,2.253143
2024-05-15,2.116173
2024-05-16,2.152804
2024-05-17,1.954953
2024-05-18,1.887294
2024-05-19,1.955108
2024-05-20,2.083649
2024-05-21,2.559089
2024-05-22,2.633016
2024-05-23,2.473789
2024-05-24,2.47601
2024-05-25,2.383269
2024-05-26,2.30903
2024-05-27,2.27467
2024-05-28,2.468785
2024-05-29,2.410516
2024-05-30,2.504467
2024-05-31,2.489248
2024-06-01,2.42211
2024-06-02,2.585095
2024-06-03,2.524167
2024-06-04,2.539281
2024-06-05,2.444194
2024-06-06,2.743733
2024-06-07,2.576469
2024-06-08,2.429625
2024-06-09,2.427483
2024-06-10,2.418796
2024-06-11,2.357256
2024-06-12,2.305964
2024-06-13,2.287289
2024-06-14,2.217509
2024-06-15,2.275689
2024-06-16,2.290624
2024-06-17,2.425171
2024-06-18,2.192618
2024-06-19,2.179253
2024-06-20,2.211751
2024-06-21,2.206197
2024-06-22,2.168388
2024-06-23,1.880673
2024-06-24,1.851155
2024-06-25,2.069635
2024-06-26,2.24234
2024-06-27,2.29554
2024-06-28,2.510683
2024-06-29,2.366501
2024-06-30,2.439534
2024-07-01,2.586441
2024-07-02,2.520034
2024-07-03,2.476277
2024-07-04,2.289934
2024-07-05,2.149787
2024-07-06,2.071457
2024-07-07,2.220516
2024-07-08,2.126644
2024-07-09,2.052781
2024-07-10,2.018188
2024-07-11,1.951824
2024-07-12,2.037001
2024-07-13,2.021742
2024-07-14,1.963149
2024-07-15,1.915448
2024-07-16,2.102523
2024-07-17,2.211179
2024-07-18,2.151468
2024-07-19,2.165199
2024-07-20,2.145054
2024-07-21,2.148481
2024-07-22,2.025968
2024-07-23,2.202708
2024-07-24,2.22863
2024-07-25,2.18781
2024-07-26,2.059234
2024-07-27,2.294671
2024-07-28,2.191742
2024-07-29,2.297351
2024-07-30,2.398325
2024-07-31,2.406948
2024-08-01,2.525831
2024-08-02,2.370641
2024-08-03,2.329099
2024-08-04,2.01048
2024-08-05,1.763642
2024-08-06,1.59915
2024-08-07,1.464803
2024-08-08,1.344151
2024-08-09,1.405315
2024-08-10,1.353586
2024-08-11,1.372979
2024-08-12,1.474871
2024-08-13,1.431115
2024-08-14,1.52711
2024-08-15,1.595324
2024-08-16,1.537217
2024-08-17,1.584331
2024-08-18,1.610993
2024-08-19,1.609959
2024-08-20,1.645702
