date,value
2026-08-24,18030.1613605701
2026-08-25,13431.085951139446
2026-08-26,8206.287740820868
2026-08-27,9656.37686421796
2026-08-28,14100.491246998436
2026-08-29,2495.0703311472785
2026-08-30,2260.050517793681
2026-08-31,13061.778515931312
2026-09-01,11396.70870550801
2026-09-02,10984.097567996496
2026-09-03,11466.436148451052
2026-09-04,9260.067578838261
2026-09-05,1953.3877356364712
2026-09-06,2327.47279067371
2026-09-07,3932.114009261878
2026-09-08,8942.890040882625
2026-09-09,9212.610382278095
2026-09-10,9934.443959601711
2026-09-11,10342.231257659903
2026-09-12,1587.56435398188
2026-09-13,2266.6214492583636
2026-09-14,5357.763620353606
2026-09-15,13481.846040748138
2026-09-16,10376.151768261123
2026-09-17,10358.626412031821
2026-09-18,14984.682107966571
2026-09-19,4055.6822428616706
2026-09-20,3334.1204590787356
2026-09-21,18827.47209624927
2026-09-22,9846.133256111467
2026-09-23,8727.260474780365
2026-09-24,7803.803697215965
