date,value
2026-08-13,0.516440711490684
2026-08-14,0.5055841103363804
2026-08-15,0.513025307634897
2026-08-16,0.49709469100532205
2026-08-17,0.576600935896427
2026-08-18,0.5816959537248136
2026-08-19,0.6406787398605684
2026-08-20,0.6672010847922604
2026-08-21,0.6991661103121147
2026-08-22,0.6807404361166507
2026-08-23,0.6913728150227808
2026-08-24,0.7003384694143897
2026-08-25,0.6923356688286829
2026-08-26,0.6993290874073297
2026-08-27,0.7077194990602917
2026-08-28,0.6730479223962997
2026-08-29,0.6828719146655314
2026-08-30,0.6806880778341814
2026-08-31,0.6844843853096937
2026-09-01,0.6671583673426107
2026-09-02,0.6613916991646995
2026-09-03,0.7163250634156351
2026-09-04,0.7036472624417845
2026-09-05,0.7039056881599667
2026-09-06,0.709106579034549
2026-09-07,0.6910474184804675
2026-09-08,0.6776909351265389
2026-09-09,0.6711879341172519
2026-09-10,0.6445999844983749
2026-09-11,0.6511245206126137
