date,value
2026-08-24,0.10762230660484116
2026-08-25,0.10957086830452593
2026-08-26,0.10773699699449264
2026-08-27,0.09856853834233285
2026-08-28,0.08419378450589449
2026-08-29,0.08190229613007101
2026-08-30,0.08103244587745145
2026-08-31,0.08228054435393663
2026-09-01,0.08575098011112676
2026-09-02,0.08086412553286697
2026-09-03,0.0801452828014941
2026-09-04,0.07627107306800111
2026-09-05,0.0728170742550816
2026-09-06,0.07219603130094883
2026-09-07,0.0670928800276486
2026-09-08,0.06920170521090893
2026-09-09,0.07031083257943949
2026-09-10,0.06613015498651108
2026-09-11,0.06583553857259768
2026-09-12,0.06875518033469487
2026-09-13,0.06912220933657039
2026-09-14,0.07081740124632492
2026-09-15,0.07476679355809739
2026-09-16,0.07415493381326164
2026-09-17,0.08293876573241092
2026-09-18,0.094759536457597
2026-09-19,0.09859499401589264
2026-09-20,0.09795974141252227
2026-09-21,0.1015654834560201
2026-09-22,0.11003941645753866
2026-09-23,0.13344911346824231
2026-09-24,0.13075852528670057
