date,value
2026-08-13,-0.08498704304523086
2026-08-14,-0.0871756954732889
2026-08-15,-0.08651601172489057
2026-08-16,-0.09027894998728099
2026-08-17,-0.0688940895049118
2026-08-18,-0.06624254394114712
2026-08-19,0.09174210030321057
2026-08-20,0.11923701535586864
2026-08-21,0.18433463448725868
2026-08-22,0.15256363671835302
2026-08-23,0.16635181472659832
2026-08-24,0.17217383475137366
2026-08-25,0.15798599705242047
2026-08-26,0.17894136907276492
2026-08-27,0.1804288150666948
2026-08-28,0.15713616590163645
2026-08-29,0.16225550672305178
2026-08-30,0.14835538737991794
2026-08-31,0.16505756554908843
2026-09-01,0.14788086457203434
2026-09-02,0.13883209725946608
2026-09-03,0.17828013375046278
2026-09-04,0.16115551462825195
2026-09-05,0.16900231775256205
2026-09-06,0.18018660887060944
2026-09-07,0.17194620963148852
2026-09-08,0.17002335985443018
2026-09-09,0.1641619781140049
2026-09-10,0.15384268247968597
2026-09-11,0.17936480870964397
