date,value
2026-08-24,20060.056560946992
2026-08-25,19123.607653749146
2026-08-26,15198.968230194372
2026-08-27,14257.965936527698
2026-08-28,19339.906589325605
2026-08-29,3405.6004583800004
2026-08-30,2029.7232678100002
2026-08-31,17059.43211407641
2026-09-01,13682.783696480232
2026-09-02,6946.558883330001
2026-09-03,8696.203033623864
2026-09-04,17998.613596730003
2026-09-05,1376.6801557899998
2026-09-06,1617.16827935
2026-09-07,2715.3784729799995
2026-09-08,7707.92022609586
2026-09-09,7706.056244951427
2026-09-10,5217.395372679999
2026-09-11,7149.073899782045
2026-09-12,1647.6354851199999
2026-09-13,1779.59731303
2026-09-14,4177.23974507946
2026-09-15,12304.828480353151
2026-09-16,15150.7128823997
2026-09-17,8185.223635551405
2026-09-18,12146.436829481121
2026-09-19,3026.91289732
2026-09-20,1419.1647875042374
2026-09-21,23170.40351097
2026-09-22,25259.84878309654
2026-09-23,16595.85156279
2026-09-24,14414.639335162796
