date,value
2020-01-01,1.2290000000000033e-05
2020-01-02,0.00025047000000000003
2020-01-03,0.00030000000000000003
2020-01-04,0.00030000000000000003
2020-01-05,0.00030000000000000003
2020-01-06,0.00030000000000000003
2020-01-07,0.00030000000000000003
2020-01-08,0.00030000000000000003
2020-01-09,0.00030000000000000003
2020-01-10,0.00030000000000000003
2020-01-11,0.00030000000000000003
2020-01-12,0.00030000000000000003
2020-01-13,0.00030000000000000003
2020-01-14,0.00030000000000000003
2020-01-15,0.00063631
2020-01-16,0.00097811
2020-01-17,0.00049099
2020-01-18,0.00031014
2020-01-19,0.00088365
2020-01-20,0.00140146
2020-01-21,0.00057087
2020-01-22,0.0003535
2020-01-23,0.00041994000000000005
2020-01-24,0.0006078500000000001
2020-01-25,0.00047793
2020-01-26,0.0006834600000000001
2020-01-27,0.00030000000000000003
2020-01-28,0.0015116700000000001
2020-01-29,0.0028395699999999996
2020-01-30,0.00158891
2020-01-31,0.00308347
2020-02-01,0.00195646
2020-02-02,0.00061328
2020-02-03,0.00030000000000000003
2020-02-04,0.00090678
2020-02-05,0.00115515
2020-02-06,0.00243217
2020-02-07,0.00093406
2020-02-08,0.00083782
2020-02-09,0.00296514
2020-02-10,0.00619823
2020-02-11,0.00376534
2020-02-12,0.00800644
2020-02-13,0.00439932
2020-02-14,0.0031325299999999997
2020-02-15,0.00300311
2020-02-16,0.00296663
2020-02-17,0.0020593399999999998
2020-02-18,0.00060246
2020-02-19,0.00235701
2020-02-20,0.0008334099999999999
2020-02-21,0.0018084899999999998
2020-02-22,0.0015391200000000002
2020-02-23,0.00168785
2020-02-24,0.00112224
2020-02-25,0.0012405099999999998
2020-02-26,0.00198428
2020-02-27,0.00046167999999999996
2020-02-28,0.0006827599999999999
2020-02-29,0.0014422
2020-03-01,0.0006682999999999999
2020-03-02,0.00040385
2020-03-03,0.00051403
2020-03-04,0.00093984
2020-03-05,0.0010493299999999998
2020-03-06,0.0005738
2020-03-07,0.00033739
2020-03-08,0.0011610000000000001
2020-03-09,0.0003762
2020-03-10,0.0006042700000000001
2020-03-11,0.00063551
2020-03-12,0.00100917
2020-03-13,-0.0029976900000000003
2020-03-14,0.00030000000000000003
2020-03-15,0.00030000000000000003
2020-03-16,-2.9319999999999997e-05
2020-03-17,0.00030000000000000003
2020-03-18,0.00030000000000000003
2020-03-19,0.00030000000000000003
2020-03-20,0.00030000000000000003
2020-03-21,0.00030000000000000003
2020-03-22,0.00030000000000000003
