date,value
2026-08-13,0.3843187718120534
2026-08-14,0.3821908807315435
2026-08-15,0.3831191606178993
2026-08-16,0.3743318159279883
2026-08-17,0.4113873146633998
2026-08-18,0.41335684111856086
2026-08-19,0.5313622027871808
2026-08-20,0.5526849067184484
2026-08-21,0.5985000307400903
2026-08-22,0.5660250486298534
2026-08-23,0.5772789343662896
2026-08-24,0.5782545065152336
2026-08-25,0.5589856847858339
2026-08-26,0.5976878336654906
2026-08-27,0.5995145059461989
2026-08-28,0.5548663707444983
2026-08-29,0.5647560157058207
2026-08-30,0.5476296825331399
2026-08-31,0.5683259374373814
2026-09-01,0.5468362516549011
2026-09-02,0.5416417974068974
2026-09-03,0.5992640857930158
2026-09-04,0.5608434426989859
2026-09-05,0.5745790381807091
2026-09-06,0.6025955770052608
2026-09-07,0.5753264190373071
2026-09-08,0.5719084065679505
2026-09-09,0.5615684456336282
2026-09-10,0.5488219254443062
2026-09-11,0.5964097820517618
