date,value
2026-08-13,-1586.8857345770448
2026-08-14,1324.616456161988
2026-08-15,-37.66209010451348
2026-08-16,399.6445503935947
2026-08-17,1089.6036022569497
2026-08-18,-4940.526404792981
2026-08-19,-2996.376849465196
2026-08-20,-5797.5450726823765
2026-08-21,-1548.3856834670878
2026-08-22,7386.286673646078
2026-08-23,723.7821168183236
2026-08-24,-2887.107365407035
2026-08-25,-3023.797361891091
2026-08-26,-9534.827677966936
2026-08-27,-1680.961909266287
2026-08-28,-3354.251924080705
2026-08-29,-474.23469956527515
2026-08-30,430.2490563110259
2026-08-31,-2666.816351249916
2026-09-01,-945.1180202047835
2026-09-02,4365.07186744552
2026-09-03,4757.745967312287
2026-09-04,-8452.07296088423
2026-09-05,-613.5614910565473
2026-09-06,-645.6047832875101
2026-09-07,448.0219985951062
2026-09-08,-607.3701086384244
2026-09-09,1772.3648401909413
2026-09-10,2820.4174995881876
2026-09-11,2486.1281182440252
2026-09-12,718.1175993938195
2026-09-13,-5.328185426435084
2026-09-14,2183.0537388484627
2026-09-15,-702.0084111870419
2026-09-16,-921.3853889195198
2026-09-17,5406.12382972975
2026-09-18,3383.1925028254554
2026-09-19,1858.6668203629688
2026-09-20,1900.9442411969922
2026-09-21,1329.8006167636922
2026-09-22,-17336.487640279847
