date,value
2026-08-24,0.9783102970681882
2026-08-25,1.0057889715815345
2026-08-26,0.9199646222479804
2026-08-27,0.9380068624274427
2026-08-28,1.0123352292919292
2026-08-29,0.8856340062196421
2026-08-30,1.185979975342472
2026-08-31,0.9752767980258675
2026-09-01,0.9738273001503424
2026-09-02,0.9566457418009512
2026-09-03,1.0153534730307059
2026-09-04,0.9696279429576714
2026-09-05,1.391982808135646
2026-09-06,1.3167597147819692
2026-09-07,1.1249503146722524
2026-09-08,1.2041958193538822
2026-09-09,0.891462814330122
2026-09-10,1.1549004036222061
2026-09-11,0.9205919021384225
2026-09-12,1.3385992820614476
2026-09-13,1.0387227299097748
2026-09-14,0.9855493746727125
2026-09-15,1.0472405915707776
2026-09-16,0.7700376161036491
2026-09-17,0.9294838494996437
2026-09-18,0.89563050670204
2026-09-19,1.2068671982701065
2026-09-20,1.1237406447647076
2026-09-21,1.0602799465833639
2026-09-22,1.467960923202087
2026-09-23,1.4575952878771137
2026-09-24,1.0280137815182577
